id,jib,name
14709,4336929510006,UGOSTITELJSKA RADNJA FENIKS VL DANICA MARKOVIĆ
14710,4336932810002,ARMANI CAFFE VL SOJTARIC SANEL TRAVNIK
14711,4336933380001,S.T.R. STEFANEL VL. NADA VEJIĆ
14712,4336935830004,STR AKORD VL DRAGICA MLAKIĆ
14713,4336938260004,BADEM
14714,4336938770002,KOMŠIĆ SOR VL KOMŠIĆ MLADEN FOJNICA
14715,4336939740000,FETI VIDEOIGRE SOR VL FETANETA SEFER
14716,4336940830004,PICCOLO CAFFE BAR VL. SANDRK SANJA BUGOJNO
14717,4336942880009,KOD BOCE SUR DISCO BAR
14718,4336943000002,"""HANDY"" SERVIS MOBILNIH TELEFONAI RACUNARA VL. SAMOKOVLIC EDVIN"
14719,4336944230001,"CAFFE ""GS-JS"" VL. SLA▯ANA JURKI▯, NOVI TRAVNIK"
14720,4336946280006,BEAUTY CENTAR FRIZERSKI SALON VL KARADZA AZRA
14721,4336946360000,EXKLUZIV FRIZERSKI SALON VL KULOVIĆ IZET
14722,4336950390002,SUR CAFFE IVANO VL JOSIPA BONIĆ VITEZ
14723,4336951520007,"MESNICA ""MILLENIJUM"" VL AMELA SELIMHOD▯I▯ BUGOJNO"
14724,4336952330007,CAFFE BAR AZZURO GORNJI VAKUF
14725,4336952920009,SUR CAFFE BIS VL LENKA VINAC
14726,4336953810002,EFEKTA TRGOVINSKA RADNJA VL BORKO PECIREP KISELJAK
14727,4336953900001,BUTIK BRAVISSIMO
14728,4336954460005,SFINGA 1 TRGOVINSKA RADNJA
14729,4336954620002,MEMIKS TR VL MEMIC DJENANA BUGOJNO
14730,4336955190001,AROMA PEKARA BUGOJNO
14731,4336957990005,SUR CAFFE BAR THEATRE
14732,4336958530008,STR KVESIĆI VLASNIK MARINKO KVESIĆ GORNJI VAKUF-U SKOPLJE
14733,4336958610001,AUTOPRIJEVOZNIK EDIM HASIĆ KISELJAK
14734,4336963530008,"CAFFE BAR ALTRUS,VL.MELIĆ ALMA,DONJI VAKUF"
14735,4336963610001,TAKSI PRIJEVOZNIK AUGUSTIN KRŠCO TAKSI
14736,4336965150008,STR DELIĆ VITEZ
14737,4336965400004,SUR PIZZERIA GALIJA VL. EMSAD MERDAN KAĆUNI
14738,4336965660006,"INTERMEZO PIZZERIA, VL. ZUKANOVIC ADNAN"
14739,4336967520007,ĐANA SUR FAST FOOD VL ĐENETA MUSLIMOVIĆ VITEZ
14740,4336967950001,CAFFE BAR SAN
14741,4336968500000,BUNAR 2 TRGOVINSKA RADNJA JAJCE
14742,4336968760001,AUTOELEKTRIČARSKI SERVIS DADO
14743,4336969060003,H B RADANOVIĆI OBRTNIČKA RADNJA VL HALID BAŠIĆ KISELJAK
14744,4336969140007,"CAFFE BAR ""PASSAGE"" VL. SEJFULI ADNAN, TRAVNIK"
14745,4336969570001,VIDEOTEKA DANIJELA
14746,4336983480007,JELEN CAFFE VL OSMANOVIĆ ELVEDIN HAN BILA-TRAVNIK
14747,4336989170000,"CAFFE KLUB""TROJA"""
14748,4336990420001,CAFFE BAR HAVANA VL DRAGAN BOŠKIĆ
14749,4336990930000,SUR NOĆNI BAR GOLD VL.MARIJANA KORDIĆ
14750,4336994170000,GRADSKA BASTA SUR VL DJOPA ELVEDIN BUGOJNO
14751,4336995730009,"CAFFE BAR XL,VL.KAPETAN MUHAREM,DONJI VAKUF"
14752,4336996620002,CAFFE QUEEN
14753,4336998160009,TAXI VLASNIK SALDUM ADIS TRAVNIK
14754,4336999050002,CAFFE SLASTIČARNA CARAMELA
14755,4336999640004,BUFFET STAR HAN PLOČA
14756,4337000160007,ABC CAFFE SLASTIČARNA BUGOJNO
14757,4337000670005,OBOD SZR .KAPETAN MIRSAD
14758,4337002700009,"STR ""SAM"" VL MURATOVIĆ ASIM"
14759,4337004070002,NIKOM COMPUTERS VL DIZDAREVIC GORDAN TRAVNIK
14760,4337007410009,AUTOPRIJEVOZNIK LONČAR SAMIR
14761,4337013900000,"TR ""BELLA"" VL. SAMOKOVLIC BELMA"
14762,4337014110002,CAFFE BIKERS CORNER VL MONIKA PERIĆ
14763,4337016750009,STR L&N VL.MERSIHA JUHIĆ BUSOVAČA
14764,4337016910006,AUTOPRIJEVOZNIK VINKO RAJIĆ
14765,4337018700009,ARMAN STR DONJI VAKUF
14766,4337019930008,TAXI DJELATNOST VLASNIK KARALIĆ SAKIB
14767,4337020190000,"AŠČINICA""STAMBOL"""
14768,4337021320004,IGUANA CAFFE BAR
14769,4337021670005,DENIS SZR
14770,4337021830002,FRIZERSKI SALON NASIHA
14771,4337023610000,FRIZERSKO KOZMETIČKI SALON IN
14772,4337026550008,CAFFE BAR COCO LOCO VL MARINA BUDIMIR
14773,4337028250001,"O.U.D.EKO-PLANET,VL.ČALUK SENAD,DONJI VAKUF"
14774,4337028410009,KVRGO S.T.R DONJI VAKUF
14775,4337031980002,LA GITARA SUR RESTORAN
14776,4337032790002,TRGOVAČKA RADNJA SARA VLASNICA MUSLIMOVIĆ MELIHA
14777,4337034140005,ARMANI CAFFE BAR VL POPRŽENOVIĆ HARIS TRAVNIK
14778,4337034220009,"FAST FOOD ""FIESTA"" VL ŠEČIĆ ISMET BUGOJNO"
14779,4337034490006,"CAFFE-BAR ""SRETNI VOLAN"", VLASNIK-ELVIRA SARAJKIĆ GORNJI VAKUF-USKOPLJE"
14780,4337036350007,"DISCO CLUB STORY VL.SANJA RAJIĆ MIŠKOVIĆ,VITEZ FAX 030/710 480"
14781,4337038130004,"CAFFE BAR TEQUILA,VL.JUGO KENAN,DONJI VAKUF"
14782,4337039530006,UZGOJ GLJIVA JASKO VL. JASMIN KARAMUSTAFIĆ
14783,4337040030009,"CAFFE BAR STRATUS,VL.DERVIŠIĆ SEMIN,DONJI VAKUF"
14784,4337040110002,"TR ""NARA"" VLASNICA"
14785,4337040380000,LOVAČKI DOM VL. DEDIĆ ABAZ SUR RESTORAN BUGOJNO
14786,4337040540007,TOWN CAFFE-BAR
14787,4337042320004,SUR BUFFET MONTE VL.SEID MEMIC KRESEVO
14788,4337045690007,BERBERNICA OBRT VL. NIKOLA FRANKOVIĆ KREŠEVO
14789,4337050690007,TR NON STOP VL. AMELA SIPIĆ
14790,4337054410009,STR MINI MARKET VL JOSIPA MATOŠEVIĆ
14791,4337055570000,MESNICA PERIĆ TRAVNIK
14792,4337058320004,EMANUEL OBRTNICKA RADNJA VL. GABRIJEL CABRO
14793,4337060570000,CAFFE BAR LILI VL. MIRSAD ŠUPČIĆ
14794,4337060650003,CAFFE STUDIO NO1 VL MARIN TROGRLIĆ
14795,4337061380000,"SUR RESTORAN ""MAGISTRALA"" VL DŽONLIĆ"
14796,4337063590001,DEUTSCHE SHOP LEONY VL GADŽUN ŠEVKO TRAVNIK
14797,4337064130004,TR SLATKO
14798,4337064480005,AGENCIJA STUDIO TISAK KISELJAK
14799,4337066850004,URBAN CLUB HOOD NOCNI BAR BUGOJNO VL VESKO RAMADANI
14800,4337072740008,"BACARDI CAFFE BAR, DONJI VAKUF, VL. ZONIĆ AMER"
14801,4337078510004,OBRTNICKA RADNJA PUTNIK VL ROBERT LUKENDA KISELJAK
14802,4337082970001,SUR FAST FOOD ĐANA VITEZ VL.MUSLIMOVIĆ ĐENETA
14803,4337085640002,CAFFE SLASTIČARNA ART VL.JASMIN HADŽIOSMANOVIĆ
14804,4337086880007,AUTOPRIJEVOZNIK AMIR MEKIĆ KAĆUNI BUSOVAČA
14805,4337096410009,"POLJOPRIVREDNI PROIZVOĐAČ ADIT VL DRAGICA BRKOVIĆ, VITEZ"
14806,4337096760000,FARMA HIDIĆ VL MURAIFA HIDIĆ VITEZ
14807,4337097570000,TRGOVINSKA RADNJA LION SLOBODAN OROZ
14808,4337098540007,SOR DMA VL ANA JURIŠIĆ VITEZ
14809,4337101350001,"SPD RUŽA,VL.SMAJIĆ DŽEMIL,DONJI VAKUF"
14810,4337112630006,"CAFFE BAR CAMEL VL.KAHRIMAN JASMIN, JAJCE"
14811,4337113790007,SUR CAFFE BAR LENS VL.NADIR _AJA
14812,4337114760004,"RESTORAN RIPLEY VL DAMIR ZUKAN, VITEZ"
14813,4337115060006,"SUR RESTORAN ""GAJ"" VL SUVAD MERDAN"
14814,4337116970006,DISCO CLUB AM VL. MILANOVIĆ ARNESA
14815,4337119300001,"FAST-FOOD ""LUNA"" VLASNICA MAGLIĆ NADIRA TRAVNIK"
14816,4337123590006,STR ENERGY M.SPAHE 1
14817,4337123830007,PINK FAST FOOD DONJI VAKUF
14818,4337127660009,SUR CAFFE KLUB BUGI VL ADMIR IBRAHIMOVIĆ
14819,4337130880001,"TAXI-PRIJEVOZ ISMAR TABIĆ ,BUSOVAČA"
14820,4337135250006,FAST FOOD RIBNJAK SPLIT VL.ANTO PERKOVIĆ
14821,4337135410003,MAN XXL SUR CAFFE BAR VL ALIBEGOVIC SEMIRA BUGOJNO
14822,4337138350001,PEKARA CENTAR KISELJAK
14823,4337138430005,"SPD ADNA,VL.DŽIHAN ARNELA,DONJI VAKUF"
14824,4337139080008,POLJOPRIVREDA PORIC VL.UNKAZ PORIC
14825,4337139240005,CAFFE BAR DEEP VL ALDIN SMAJIC KISELJAK
14826,4337144160001,SUR CAFFE CHARLIE FOJNICA
14827,4337161250006,POLJOPRIVREDNI PROIZVOĐAĆ DAR-MAR VL PUŠKAR DARIJO
14828,4337164860000,STR IZVOR VL. ADIS PIDRO GORNJI VAKUF- USKOPLJE
14829,4337166990008,CAFFE BAR CAMEL VL.KRIKO ELMIR DONJI
14830,4337175470009,"POLJOPRIVREDA ""HERCEG"" VL BOSILJKA HERCEG"
14831,4337183570004,STR KREMENIK VL GVOZDEN MARKOVIĆ VITEZ
14832,4337187210002,A I S PROIZVODNJA I PROMET DRVENOG UGLJA VL SAMIR BARUČIJA
14833,4337187300001,STR LINEA VL ZORAN JUKIĆ VITEZ
14834,4337191670000,FARMA SVINJA ŠOLA VL BOŽANA ŠOLA VITEZ
14835,4337195820006,PLAST PROM VL. MUKANOVIĆ ALEN JAJCE
14836,4337198410003,"PRODAVNICA OBUĆE HARIS, VL.AHMETOVIĆ HARIS, DONJI VAKUF"
14837,4337206450001,"SUR AŠČINICA-BUREGDŽINICA BOSNA,VL.NEZIRI SEMIN,DONJI VAKUF"
14838,4345001690002,
14839,4345002230005,NUNEX STR VL.FEJZIĆ NUSRET
14840,4345004870001,ILMA TR GORAZDE
14841,4345006810006,LJILJAN TRGOVINSKA RADNJA
14842,4345006900005,UR ALDIENA VL HELAĆ SANELA
14843,4345007890003,SFR ZA MUŠKARCE AHMO VL. HELAĆ AHMED
14844,4345008430006,STR ANELA VL. DŽEBO MUHAMED
14845,4345008940004,BERIC TR
14846,4345009910001,ERVIN TRGOVINSKA RADNJA VL ĐUZEL NERMIN GORAŽDE
14847,4345010170003,REFA TR VL UHOTA REUF GORAŽDE
14848,4345010920002,PREVOZNIK OBUĆA ADIL GORAŽDE
14849,4345011810006,ERKO TRGOVINSKA RADNJA
14850,4345011900005,"UR ""AMFORA"""
14851,4345012620006,LEJLA TRGOVINSKA RADNJA
14852,4345013270009,DADO TRGOVINSKA RADNJA VL.SALISPAHIĆ DŽEHVA
14853,4345013940004,SZČR ZLATAR VL.EFENDIĆ SAFET
14854,4345014590007,EDI TRGOVINSKA RADNJA VLASNIK KOVAČ ENIDA GORAŽDE
14855,4345015050006,STR ART VL.CUROVAC SAMIR
14856,4345015990009,ELDAR SAMOSTALNA UGOSTITELJSKA RADNJA VLASNIK MRGUDA HASO GORAŽDE
14857,4345017000006,"SZGR ""PROGRES"""
14858,4345017770006,STARI GRAD STR GORAZDE
14859,4345017850000,"SZSR ""PETICA""-VL. SPAHIĆ MUSTAFA"
14860,4345018070008,COCO UGOSTITELJSKA RADNJA VL ALIKADIĆ ELMA
14861,4345018310009,"TR ""ALEN"" VL. MRŠO HIBA"
14862,4345019470000,RALEX TRGOVINSKA RADNJA VL.MURATSPAHIĆ MALKA
14863,4345021020003,"UR ""RALE"" VL.UGLJEŠA RAMIZA"
14864,4345022260008,UR BIFE DONJI MOST VL ALIHODŽIĆ MIRSO
14865,4345022690002,MON AMI UGOSTITELJSKA RADNJA CAFFE
14866,4345023740003,UR SANTOS VL.HADZIC NURUDIN
14867,4345026410004,QUEEN UGOST RADNJA USTIK
14868,4345027490001,"UR ""BRZOGRIZ"" VL.ČULOV ELVID"
14869,4345028380005,"UR CAFFE ""PIKASO"" VL HASANEFENDIĆ JASMIN"
14870,4345029190005,STR ADA VL.AŠČIĆ HILMO
14871,4345029510000,UR PALMA VL. RAHMAN JASMINA
14872,4345031090000,MONACO UGOSTITELJSKA RADNJA
14873,4345031250007,PREVOZNIK HOSO NEDZAD
14874,4345031500003,FAGUS SAMOSTALNO ZANATSKO STOLARSKA RADNJA
14875,4345031760005,"UR ""CITADINO"" VL.GRAĐAN MUNIBA"
14876,4345032220004,"UR KAFFE ""KOD JUNGE"" VL. BIĆO JUNUZ GORAŽDE"
14877,4345034190005,NIDAL UR
14878,4345034270009,ARKO STR
14879,4345034600009,SUR SAN 1 VL.PAVICEVIC BAHRA GORAZDE
14880,4345035590007,SUR FONTANA CAFFE BAR VL.ODŽAKOVIĆ ALMASA
14881,4345036560004,GRADJEVINAR SZSR VL PLAKALO NEIR GORAŽDE
14882,4345036720001,BS MODA TRGOVINSKA RADNJA
14883,4345037020003,BLUZ SUR
14884,4345038000006,EKA UGOSTITELJSKA RADNJA BUFFET
14885,4345038690002,BURE UGOSTITELJSKA RADNJA VL.NEVESINJAC SULEJMEN
14886,4345039660000,UBPR UKUS VL.ZIBERI REMZI
14887,4345042450008,UR HAJR VL. DRAKOVAC MEHMED
14888,4345042960006,OFR MIMOZA VL. HRAPO RAZA
14889,4345043000006,OPTIKA SZOR
14890,4345043180004,TR ARCI VL.KURTOVIC MIRELA
14891,4345043260008,PR MERKEZ VL.MERKEZ ALMEDIN
14892,4345043770006,AUTOPREVOZNIK VL BAŠIĆ SABAHUDIN GORAŽDE
14893,4345044310009,JASEN SAMOSTALNA ZANATSKO - STOLARSKA RADNJA VL MEHANOVIĆ IZET GORAŽDE
14894,4345044660000,ZLATNO ZRNO PRZIONICA KAFE GOR
14895,4345046440007,DINO TRGOVINSKA RADNJA VL.KAMENICA SAMIR
14896,4345048490001,"SBLR ""MONTER"" VL.ZUKIĆ ALIJA"
14897,4345049460009,SFR ALMINA VL.MASIC HASIB
14898,4345050390006,BECKO UGOSTITELJSKA RADNJA VL.MARONIJEVIĆ DINKA
14899,4345053730002,ORTNIČKO FRIZERSKA RADNJA DLAKA
14900,4345055510000,AKE TRGOVINSKA RADNJA
14901,4345056590007,TR SAS VL.CUROVAC ALDINA
14902,4345057720001,CIPA UGOSTITELJSKA RADNJA GRILL VL ČIZMIĆ ZEHRID GORAŽDE
14903,4345058880002,EKO TRGOVINSKA RADNJA VL MUJEZINOVIĆ ELVEDIN GORAŽDE
14904,4345059180004,TR MUKI GORAŽDE
14905,4345059260008,ARENA OBRTNICKA RADNJA VIDEOTE
14906,4345060350002,INTERIJERI BEKO OBRTNIČKA STOLARSKA RADNJA
14907,4345061830008,KOD HADZIJE UGOSTITELJSKA RADNJA
14908,4345062050006,REAL UR FAST FOOD
14909,4345062990009,SUŠARA OBRTNIČKA RADNJA ZA SUŠENJE VOĆA I ŠUM.PLOD
14910,4345064180004,SPORT TRGOV.RADNJA VL.ČOLO ADNAN
14911,4345065230005,SERDO OBR.MESARSKA RADNJA VL.BRAJLOVIĆ
14912,4345068410004,▯AR▯IJA UGOSTITELJSKA RADNJA GRIL
14913,4345070230005,THE CLUB UGOSTITELJSKA RADNJA
14914,4345070310009,NJAM- NJAM UGOSTITELJSKA RADNJA GRILL VL RIKALO HASAN GORAŽDE
14915,4345070400008,POTOK SAMOSTALNI POLJOPRIVREDNI PROIZVODAC
14916,4345070580006,ARNAUT MIRSAD SAMOST.POLJOPRIV.PROIZVI .
14917,4345073170003,DIS TRGOVINSKA RADNJA VL ČELJO SEAD GORAŽDE
14918,4345073760005,ADI OBRTNIČKA RADNJA FRZ.SALON ZA MUŠKARCE
14919,4345073920002,SANA TRGOVAČKA RADNJA VL HODŽIĆ SANELA GORAŽDE
14920,4345074060007,LUDNICA CAFFE BAR UR
14921,4345074810006,LANGOS UR GRIL VL.CARKIC INES
14922,4345075620006,ENIGMA CAFFE-BAR VL. ODŽAK AJŠA USTIKOLINA
14923,4345076510000,AL TONO UGOSTITELJSKA RADNJA PIZZERIA VL AHMETSPAHIĆ JASMIN GORAŽDE
14924,4345077240006,ESCADA OBRTNIČKO FRIZERSKA RADNJA VL.KLAČAR SAMIRA
14925,4345077320000,NINA HEMISKA CISTIONICA
14926,4345078640008,SOMA UGOSTITELJSKA RADNJA RESTORAN PANSION
14927,4345079370004,HF TRGOVACKA RADNJA GORAZDE GORA▯DE
14928,4345085260008,AZRA TRGOVAČKA RADNJA VL DARDAGAN HAJRIJA GORAŽDE
14929,4345086580006,KOD KAJE UR GORAŽDE VL.KAJEVIĆ HASAN
14930,4345087470000,DIN SPP UZGOJ SAMPINJONA
14931,4345087630007,AKVARIJUM OBRTNIČKA RADNJA VL.KOSTIĆ NIJAZ
14932,4345089170003,FAH MUSLIMOVIĆ SAM POLJ OBRT VL MUSLIMOVIĆ AVDO
14933,4345090930003,KASPROM TRGOVINSKA RADNJA VL KADRIĆ MIRSAD GORAŽDE
14934,4345092040005,AUTOPREVOZNIK ADŽEM SALEM
14935,4345094170003,ADO TRGOVINSKA RADNJA
14936,4345094760005,UR CAFFE BAR HORSE GORAŽDE
14937,4345095220004,JAVNI PREVOZ VL BAHTO ELVIR GORAŽDE
14938,4345095810006,UR AMKO VL.DRECA ZIJAD USTIKOLINA
14939,4345096030004,CLUB UR CAFFE-BAR VL. FAKOVIĆ FARUK GORAŽDE
14940,4345096200007,SANTOS UR CAFFE-BAR VL. ĆULOV ADIS GORAŽDE
14941,4345096620006,UR RESTORAN A A GORAŽDE
14942,4345096890003,MOFAYD UR CAFFE-BAR VL ČELJO RASIM GORAŽDE
14943,4345098320000,STADO SAMOSTALNI POLJUPRIVREDNI PROIZVODAC
14944,4345099130000,NANA TRGOVINSKA RADNJA VL BOGDANIĆ VESNA GORAŽDE
14945,4345101990003,VIDEOTEKA WOLF MEDIA CLUB GORAŽDE
14946,4345102610000,UR CAFFE BAR CENTAR GORAŽDE
14947,4345103690007,CITY UR CAFFE BAR VL. KASTRATI MERSUDIN
14948,4345103850004,"UR ĆEVABDŽINICA KOD HASETA, VL. IMŠIROVIĆ LEJLA"
14949,4345108900000,MINKO SPP GORAŽDE VL. KORJENIĆ AZRA
14950,4345115350007,LOUNGE BAR JOKER UR CAFFE
14951,4345116080003,UR CAFFE BAR PIRAMIDA GORAŽDE
14952,4354000100006,HIP STR VL ESENA TVICA ORAŠJE
14953,4354001680006,DOLČEVITA SUR DOMALJEVAC ZDRAVLJAK MLIJEČNI RESTORAN
14954,4354004510004,BACA SUR VL ESMIR BESIREVIC ORASJE
14955,4354006300007,SARAJKA SUR ORAŠJESARAJKA SAMOSTALNA BUREGD IJSKA RADNJA ORA JE
14956,4354013930008,UNO AUTO ŠKOLA ORAŠJE
14957,4354014150006,ZUMRA SUR ORASJE
14958,4354014820001,S T R VINCI
14959,4354015040000,ZLATNA SKELA PEKARNICA
14960,4354015550008,PITT BULL SUR VL MLADEN IVI▯ MATI▯I ORA▯JE
14961,4354015710005,NADINA CAFFE BAR OD AK
14962,4354017680006,DADA STR ODŽAK
14963,4354018140005,POSAVAC SUR VL RANKO PAVKIĆ ORAŠJE
14964,4354018570000,"""GUDELJ"" SAMOSTALNA TRGOVINSKA RADNJA"
14965,4354018650003,ANGELS CAFFE BAR ODŽAK
14966,4354019460003,AC MILAN CAFFE BAR
14967,4354019890008,SAMOSTALNA TRGOVINSKA RADNJA MATANOVIĆ
14968,4354022170008,BRILJANTINA FRIZERSKI SALON OD AK
14969,4354022760000,SAMOSTALNA TRG RADNJA AD ORAŠJE
14970,4354023570000,GOLD FILM I VIDEOSV KLUB VL ALISAN KRAJŠIĆ ORAŠJE
14971,4354024380000,FOTOLABOR SAMOSTALNA FOTOGRAFSKA RADNJA ORAŠJE
14972,4354025860005,ALBIN KOCIC-SAMOSTALNI PRIJEVOZNIK
14973,4354025940009,"CAFFE BAR ""DADO"""
14974,4354027560009,PUTNIK SUR ODŽAK
14975,4354032210008,ALPINA RESTORAN ODŽAKRESTORAN ALPINA SAMOSTALNA UGOSTITELJSKA RADNJA ODŽAK
14976,4354033880007,BOLJI ŽIVOT SUR VLLJUBICA ANDJIĆ ORAŠJE
14977,4354034260002,MRAMOR PROM SAMOSTALNA ZANATSKA RADNJA
14978,4354034850004,MESNICA ZIZ
14979,4354037280004,DENI SAMOSTALNA TRGOVINSKA RADNJA
14980,4354042280004,FAAN SZR ODZAK
14981,4354042950000,SAMOSTALNA TRGOVINSKA RADNJA ADEL
14982,4354043170008,MANDARINA STR ODŽAK
14983,4354044730007,JOKERS ORAŠJE
14984,4354045110002,ANTONIO CAFFE BAR OD AK
14985,4354046190000,TIME SUR OD AK ZANATSKI CENTAR BB
14986,4354046350007,TRGO PROM STR POSAVSKA MAHALA
14987,4354046510004,REAL SZR ODŽAK
14988,4354047830002,MERI SBR VL ANTE KUJUNDŽIĆ
14989,4354048300007,"SAMOSTALNA FRIZERSKA RADNJA "" AS "" ORAŠJE"
14990,4354049450002,BELL AMMI SUR OD AK
14991,4354050030009,N.B.STEIL STR
14992,4354050200001,PUZIĆ LIMARSKO-BRAVARSKA RADIONICA OD AK
14993,4354051190000,ALIBI CAFFE BAR VOJSKOVA
14994,4354051270003,RESTORAN DIAMANT SUR VL IVO MATKOVIC PRUD
14995,4354052750009,AS CAFFE BAR ODŽAK
14996,4354052910006,AUTOPREVOZNIK OMIĆEVIĆ
14997,4354054020008,COLONIA CAFFE BISTRO ODŽAK
14998,4354057470004,VIDEOTEKA XXL
14999,4354059680006,PRIJEVOZ MARIĆ NOVO SELO
15000,4354061310003,LIMORAD SZR ODZAK
15001,4354061660004,"FOTO-LORENA, FOTOGRAFSKA RADNJA, SZR 3. ULICA BROJ 16, ORAŠJE"
15002,4354062630001,TAXI-PREVOZ-MAGLAJCETOVIC ODZAK
15003,4354067940009,SAM UGOSTITELJSKA RADNJA ZOOX DONJA MAHALA
15004,4354071460003,ČEHAJIĆ SZR ORAŠJE SAMOSTALNA FRIZERSKA RADNJA
15005,4354073590001,MATRIX SZR ORASJE
15006,4354074640002,CAFFE BAR HELL ODŽAKSAMOSTALNA UGOSTITELJSKA RADNJA CAFFE BAR HELL OD AK
15007,4354075020008,SUR BIJELO DUGME ORAŠJE SAMOSTALNA UGOSTITELJSKA R ADNJA
15008,4354075290005,SUR AUTOPUT UGLJARA SAMOSTALNA UGODTITELJSKA RADNJ A
15009,4354076690007,CAFFE BAR M-M
15010,4354077400002,SUR KENZO ORAŠJE SAMOSTALNA UGOSTITELJSKA RADNJA
15011,4354078710005,SUR KAFE PRESS ORA▯JE SAMOSTALNA UGOSTITELJSKA RADNJA
15012,4354078800004,SUR CAFFE BAR MILENIUM
15013,4354080290005,LEDER STR VL VIOLETA KAMBEROVIC ORASJE
15014,4354080450002,AUTO SKOLA ZEKO ODZAK
15015,4354082400002,"FAST FOOD ""BINEGO"" ODŽAK"
15016,4354083550008,LJEKOBILJE ORASJE
15017,4354084790002,SUR DISCOTEKA DAYTON ODŽAK
15018,4354086490006,PEKARA KOBAŠ I GREBNICE
15019,4354086730007,FRIZERSKI SALON SEDMICA OD AK
15020,4354088190000,STOČARSKA PROIZVODNJA-ELITA ODŽAK
15021,4354088270003,MOBIL ZONA STR ODZAK
15022,4354088940009,STOCARSKA I RATARSKA PROIZVODNJA- SRNAVA ODZAK
15023,4354089590001,STR BUTIK GRACIJA
15024,4354089670005,STR HARRY ORAŠJE-SAMOSTALNA TRGOVINSKA RADNJA HARRY ORA JE
15025,4354090410009,"SAMOSTALNA UGOSTITELJSKA RADNJA "" AKTUEL"" ORAŠJE"
15026,4354090760000,SUR TERMINAL-RESTORAN ORAŠJE
15027,4354091900000,
15028,4354092110002,"SUR ""FLASH"" CAFE BAR ORA▯JE"
15029,4354092540007,MATRIX-FOOD SUR ORASJE
15030,4354093190000,STR MODEKS ORAŠJE
15031,4354093350007,DERBY SUR VL JELENA ZARIC UGLJARA
15032,4354093600003,"SUR CAFFE BAR ""EROS"" UGLJARA"
15033,4354093860005,BANANA 2 STR ODZAK
15034,4354095720006,"CAFFE BAR SUR ""BARCELONA"" ORAŠJE"
15035,4354095990003,EVERGREEN SUR
15036,4354096020008,LUCIC SZR NOVO SELO
15037,4354096610000,JADRICE STR DOMALJEVAC
15038,4354097340006,CFFER BAR ZNA SE-ZNA SE
15039,4354097930008,VIKTORIJA RESTORAN VL ZULFIC KEMIJA ODZAK
15040,4354098230000,"SUR CAFFE BAR ""B M W"" ORAŠJE"
15041,4354098310003,KORNER FAST FOOD
15042,4354098740008,SAMOSTALNA UGOSTITELJSKA RADNJA BEST DONJA MAHALA
15043,4354099470004,VOCARNA - BANANA 3
15044,4354100230004,"SUR ""POSAVINA"" ORAŠJESAMOSTALNA UGOSTITELJSKA RADNJA ""POSAVINA"" ORAŠJE"
15045,4354101550002,ČEHAJIĆ OBRTNIČKA RADNJA SREBRENARNICA
15046,4354101710000,CAFFE BAR KLASIK ODŽAK
15047,4354103090009,BIKE SPORT STR UGLJARA BR 138 VL NADA MILICIC
15048,4354104570004,PUCE SUR ORASJE
15049,4354106600008,LAGUNA SAMOSTALNA UGOSTELJSKA RADNJA
15050,4354108480000,CAFFE BAR LEA I ODZAK
15051,4354108640007,STELA SAMOSTALNA UGOSTITELJSKA RADNJA CAFFE-BAR
15052,4354110620005,NOX SUR VL NEDIMOVIC ALMA ORASJE
15053,4354111430005,CAFFE GRIL LIBERO
15054,4354111780006,A I A ČAIĆ POLJOPREIVREDNI OBRTNIK ČAIĆ ALMIN ODŽAK
15055,4354111860000,SAVA OBRTNICKA MESARSKA RADNJA
15056,4354113130009,MD-INFO ELEKTROMEHANICARSKA RADNJA ORASJE
15057,4354115690001,STR ABAZIJA PROMET ODZAK
15058,4354116310008,"UGOSTITELJSKA RADNJA""STELA""ORASJE"
15059,4354116660009,DERBY UR VL MARIO KOBAS UGLJARA ORASJE
15060,4354117040004,CAFFE BEST SUR VL ANTO ZIVKOVIC DONJA MAHALA
15061,4354118950004,UR EXIT ORAŠJE
15062,4354119330000,"UGOSTITELJSKA RADNJA NOX, ORAŠJE"
15063,4354120000005,MINI MARKET NECKO ODZAK
15064,4354120180003,OBRT U POLJOPRIVREDI MIK-PROM ODZAK
15065,4354120850009,CAFFE BAR MONTECRISTO I ODZAK
15066,4354121740002,SUR NET CAFFE PANDA
15067,4354124170002,"POLJOPRIVREDNI OBRT ""MEHMEDOVIĆ"" ODŽAK"
15068,4354124410003,PILISIMO STR VL MIRSADA CAJIC ODZAK
15069,4354125060006,NOĆNI KLUB CLUB MAYA ORAŠJE
15070,4354125730001,"""TREF 2"" DONJI SVILAJ"
15071,4354126200006,SAMOSTALNA ZANATSKA RADNJA MARTINOVIĆ ODŽAK
15072,4354126540001,BIKE CAFFE UGOSTITELJSKA RADNJA VL HASANOVIC AMELA UGLJARA
15073,4354127270008,STR N.B. STEIL I ODZAK
15074,4354130060006,LIPA-MED
15075,4354134300001,VIDEOTEKA XXL II VL.VAHID SOGOROVIC ODZAK
15076,4354136840003,STR TROPIC VL SENIJA SEJDIC
15077,4363000430005,"UR BISTRO ""SOJENICA"" VL NADAREVI MUNIB FADIL BIHA"
15078,4363000860000,SZR AUTO-LIMARSKA I AUTO-LAKIRERSKA VL ISMET ĆEJVANOVIĆ V KLADU A
